name,champ,cs,kda,kill,death,assist,winratio,play
lazyson,Ryze,CS 196.0 (8.5),2.90:1,4.3,3.5,5.8,67%,18
lazyson,Aatrox,CS 163.6 (7.5),2.66:1,5.9,3.8,4.2,65%,17
lazyson,Talon,CS 185.8 (8.6),2.10:1,5.4,4.4,3.9,69%,16
lazyson,Orianna,CS 183.3 (7.9),3.85:1,5.5,3.2,6.7,77%,13
lazyson,Kled,CS 161.4 (6.2),2.41:1,5.5,5.8,8.6,54%,13
lazyson,Swain,CS 160.6 (6.9),3.90:1,6.1,4.2,10.2,67%,12
lazyson,Zoe,CS 194.4 (7.5),3.76:1,7.3,3.7,6.6,70%,10
Tarzanfan,Janna,CS 28.0 (1.1),3.85:1,1.6,3.4,11.4,53%,49
Tarzanfan,Taliyah,CS 184.7 (7.1),3.90:1,6.7,3.9,8.4,73%,40
Tarzanfan,Jarvan IV,CS 125.0 (4.6),3.42:1,3.8,4.3,11.1,50%,30
Tarzanfan,Zac,CS 121.9 (4.5),4.19:1,3.4,3.4,11.0,59%,29
Tarzanfan,Shen,CS 96.0 (3.6),4.39:1,2.6,3.3,12.0,57%,28
Tarzanfan,Lee Sin,CS 123.9 (5.3),4.51:1,6.6,3.0,6.9,72%,25
Tarzanfan,Rek'Sai,CS 141.8 (5.5),3.94:1,4.8,3.3,8.3,67%,21
칼창방패,Poppy,CS 154.7 (6.1),2.60:1,4.1,3.9,6.0,55%,760
칼창방패,Warwick,CS 141.6 (5.7),1.61:1,4.7,5.5,4.1,36%,47
칼창방패,Ekko,CS 159.6 (6.6),2.37:1,5.6,4.4,4.9,69%,36
칼창방패,Galio,CS 173.3 (6.5),2.25:1,4.2,5.1,7.2,47%,34
칼창방패,Camille,CS 161.7 (6.5),2.61:1,5.4,3.8,4.6,68%,25
칼창방패,Jax,CS 160.0 (6.7),1.44:1,4.3,5.4,3.4,62%,21
칼창방패,Shen,CS 85.3 (3.2),3.46:1,3.5,4.2,11.1,65%,17
jiangyouping,Nidalee,CS 134.6 (5.9),3.67:1,6.9,3.9,7.4,65%,335
jiangyouping,Graves,CS 155.8 (6.4),3.11:1,7.2,4.5,6.8,67%,72
jiangyouping,Lee Sin,CS 138.5 (5.0),2.72:1,6.5,5.5,8.5,64%,11
jiangyouping,Olaf,CS 119.3 (5.3),2.48:1,5.2,4.4,5.7,60%,10
jiangyouping,Leona,CS 49.8 (2.0),2.02:1,1.9,6.1,10.4,44%,9
jiangyouping,Dr. Mundo,CS 184.2 (6.4),2.07:1,3.7,5.0,6.7,50%,6
jiangyouping,Kha'Zix,CS 119.5 (5.0),2.56:1,7.2,6.0,8.2,50%,6
으라아아차차,Camille,CS 195.8 (7.9),2.70:1,4.8,3.7,5.2,61%,136
으라아아차차,Gangplank,CS 211.0 (8.3),2.93:1,4.2,3.8,6.8,60%,110
으라아아차차,Darius,CS 181.6 (7.5),1.86:1,4.5,4.9,4.5,51%,79
으라아아차차,Fiora,CS 198.5 (8.2),1.67:1,4.1,4.8,3.8,48%,66
으라아아차차,Jayce,CS 183.1 (7.7),2.02:1,4.9,5.1,5.5,60%,58
으라아아차차,Singed,CS 209.5 (8.5),2.35:1,4.1,4.9,7.5,57%,53
으라아아차차,Yasuo,CS 193.4 (8.3),1.93:1,4.5,4.9,4.9,52%,52
뽀오뽀오,Karthus,CS 219.7 (8.5),2.85:1,6.6,4.8,7.2,65%,187
뽀오뽀오,Zilean,CS 152.3 (5.7),3.40:1,3.4,3.6,8.8,67%,12
뽀오뽀오,Cassiopeia,CS 237.9 (8.5),1.70:1,3.8,4.8,4.3,44%,9
뽀오뽀오,Heimerdinger,CS 186.4 (7.6),1.61:1,4.3,4.7,3.3,43%,7
뽀오뽀오,Galio,CS 203.8 (7.8),1.96:1,4.4,5.4,6.2,80%,5
뽀오뽀오,Karma,CS 169.2 (7.4),2.11:1,3.0,3.6,4.6,60%,5
뽀오뽀오,Corki,CS 169.8 (7.9),1.29:1,3.8,4.3,1.8,50%,4
명구리버드,Irelia,CS 220.9 (8.7),2.89:1,7.6,4.3,4.8,55%,87
명구리버드,Zoe,CS 206.4 (8.2),3.18:1,5.8,3.6,5.6,49%,80
명구리버드,Taliyah,CS 218.0 (8.3),4.52:1,8.3,3.6,8.1,71%,51
명구리버드,LeBlanc,CS 186.3 (7.4),2.68:1,6.6,4.2,4.5,46%,41
명구리버드,Ezreal,CS 218.8 (8.5),3.17:1,5.8,3.9,6.7,51%,39
명구리버드,Yasuo,CS 224.8 (8.8),2.47:1,6.3,4.5,4.8,42%,38
명구리버드,Ryze,CS 238.5 (9.3),2.93:1,5.1,3.7,5.8,59%,37
DDDasher,Ryze,CS 231.9 (9.1),3.95:1,5.9,3.0,6.0,60%,89
DDDasher,Taliyah,CS 227.9 (8.8),4.43:1,6.3,3.0,7.0,62%,60
DDDasher,Zoe,CS 200.0 (7.9),3.68:1,5.7,3.2,5.8,53%,53
DDDasher,Azir,CS 226.2 (9.0),3.23:1,4.7,3.0,4.9,52%,46
DDDasher,Vladimir,CS 218.9 (8.5),3.05:1,5.5,3.6,5.6,55%,42
DDDasher,Irelia,CS 201.9 (8.3),2.68:1,7.3,4.5,4.8,57%,35
DDDasher,LeBlanc,CS 178.7 (7.1),4.30:1,7.4,3.1,5.9,50%,30
dubiad,Vladimir,CS 192.4 (7.8),2.34:1,6.3,5.7,7.0,58%,183
dubiad,Lucian,CS 195.7 (8.2),2.28:1,6.6,5.8,6.8,55%,161
dubiad,Kai'Sa,CS 201.3 (8.2),2.44:1,9.0,6.2,6.2,58%,120
dubiad,Caitlyn,CS 190.4 (8.1),2.22:1,6.8,6.1,6.7,56%,95
dubiad,Ezreal,CS 201.5 (8.0),2.31:1,6.8,6.3,7.8,55%,77
dubiad,Xayah,CS 190.3 (8.2),2.80:1,6.8,5.2,7.6,68%,69
dubiad,Jhin,CS 191.8 (7.9),3.11:1,7.5,4.9,7.8,60%,43
너와나의연결Gori,Ryze,CS 225.0 (8.9),3.54:1,5.3,3.1,5.7,61%,74
너와나의연결Gori,Zoe,CS 201.2 (7.8),3.42:1,6.3,3.7,6.5,55%,65
너와나의연결Gori,LeBlanc,CS 189.4 (7.4),3.84:1,6.6,3.3,6.2,50%,46
너와나의연결Gori,Taliyah,CS 224.5 (8.8),4.00:1,5.4,3.3,7.8,58%,40
너와나의연결Gori,Irelia,CS 188.4 (8.1),2.80:1,7.1,4.1,4.3,62%,39
너와나의연결Gori,Azir,CS 227.5 (8.7),3.19:1,5.0,3.4,5.9,56%,39
너와나의연결Gori,Yasuo,CS 202.8 (8.2),2.66:1,5.9,4.3,5.5,58%,31
GabrielCRO,Kha'Zix,CS 133.5 (5.2),3.31:1,6.8,3.9,5.9,59%,147
GabrielCRO,Camille,CS 139.6 (5.4),2.80:1,5.8,4.6,7.1,54%,120
GabrielCRO,Graves,CS 178.7 (7.1),3.89:1,7.0,3.8,7.6,59%,105
GabrielCRO,Lee Sin,CS 130.3 (5.3),4.11:1,6.6,3.7,8.6,70%,94
GabrielCRO,Ezreal,CS 224.6 (8.2),2.96:1,5.4,4.3,7.2,49%,93
GabrielCRO,Sejuani,CS 136.0 (5.1),4.00:1,3.2,3.5,10.8,59%,61
GabrielCRO,Jarvan IV,CS 143.2 (5.2),3.45:1,4.8,4.5,10.7,53%,55
구마유시,Ezreal,CS 225.0 (8.7),3.17:1,4.9,3.7,7.0,52%,251
구마유시,Xayah,CS 244.5 (9.4),3.41:1,5.4,3.5,6.4,60%,179
구마유시,Kayn,CS 141.8 (5.6),2.78:1,5.9,4.4,6.3,51%,161
구마유시,Jhin,CS 234.3 (8.9),3.56:1,5.3,3.4,6.8,45%,119
구마유시,Kai'Sa,CS 232.3 (9.1),3.08:1,6.9,4.0,5.4,55%,102
구마유시,Swain,CS 208.4 (8.0),2.79:1,5.1,4.6,7.7,52%,98
구마유시,Caitlyn,CS 231.8 (9.0),3.07:1,4.6,3.5,6.0,48%,94
Billys,Ryze,CS 218.7 (8.7),2.76:1,5.2,3.8,5.4,53%,124
Billys,Vel'Koz,CS 131.7 (5.2),2.59:1,3.9,4.4,7.5,50%,123
Billys,Aurelion Sol,CS 205.5 (8.1),3.27:1,5.3,4.0,7.8,67%,106
Billys,Lulu,CS 185.5 (7.3),3.85:1,3.7,3.3,9.2,55%,103
Billys,Karma,CS 176.8 (6.8),3.19:1,3.1,4.0,9.8,59%,80
Billys,Zoe,CS 194.7 (7.6),3.35:1,6.2,3.8,6.7,64%,66
Billys,Cassiopeia,CS 206.3 (8.3),2.50:1,5.1,4.0,4.9,48%,66
babyhang,Morgana,CS 21.5 (0.9),3.22:1,2.7,4.5,11.7,56%,223
babyhang,Alistar,CS 40.1 (1.7),3.03:1,1.8,4.2,10.9,55%,207
babyhang,Tahm Kench,CS 48.7 (2.1),2.69:1,1.8,4.0,8.9,55%,115
babyhang,Rakan,CS 14.8 (0.6),3.41:1,2.1,4.2,12.4,60%,112
babyhang,Karma,CS 53.0 (2.2),2.35:1,1.8,4.6,9.1,51%,68
babyhang,Ornn,CS 156.5 (6.5),2.41:1,2.6,3.8,6.5,39%,64
babyhang,Braum,CS 52.3 (2.2),3.53:1,1.7,3.9,12.1,55%,55
FWSwordArT,Alistar,CS 44.4 (1.7),3.34:1,1.6,4.0,11.9,55%,155
FWSwordArT,Braum,CS 55.3 (2.0),3.96:1,1.1,3.4,12.4,50%,122
FWSwordArT,Tahm Kench,CS 51.6 (2.0),2.94:1,1.6,3.9,9.9,54%,117
FWSwordArT,Rakan,CS 12.5 (0.5),3.50:1,1.5,3.8,11.7,53%,113
FWSwordArT,Morgana,CS 17.9 (0.7),3.67:1,2.0,3.6,11.1,53%,74
FWSwordArT,Shen,CS 60.5 (2.2),3.34:1,2.2,4.3,12.0,58%,66
FWSwordArT,Taric,CS 55.2 (2.0),4.26:1,1.5,3.3,12.4,63%,60
수입뿌드,Camille,CS 121.9 (4.9),2.70:1,6.5,4.8,6.6,58%,162
수입뿌드,Nidalee,CS 161.0 (6.4),3.48:1,7.1,4.0,6.9,66%,120
수입뿌드,Graves,CS 165.5 (6.5),2.85:1,6.8,4.6,6.3,56%,86
수입뿌드,Taliyah,CS 143.9 (5.9),2.70:1,6.4,5.1,7.4,50%,86
수입뿌드,Kha'Zix,CS 130.1 (4.8),2.62:1,7.5,4.9,5.5,49%,79
수입뿌드,Sejuani,CS 130.0 (5.1),3.25:1,3.1,3.6,8.6,47%,49
수입뿌드,Olaf,CS 140.2 (5.2),3.16:1,7.2,4.6,7.3,52%,48
때린곳또때림,Ryze,CS 224.0 (9.0),3.20:1,5.0,3.3,5.6,54%,112
때린곳또때림,Cassiopeia,CS 212.7 (8.5),2.87:1,5.7,3.8,5.1,50%,62
때린곳또때림,Zoe,CS 189.7 (7.6),3.31:1,5.6,3.7,6.8,64%,59
때린곳또때림,Irelia,CS 206.6 (8.3),2.79:1,7.1,4.2,4.7,58%,45
때린곳또때림,Vladimir,CS 217.1 (8.1),3.52:1,5.3,3.7,7.5,66%,38
때린곳또때림,Galio,CS 205.5 (7.9),4.45:1,4.7,3.2,9.3,63%,32
때린곳또때림,Taliyah,CS 212.9 (8.5),3.56:1,5.6,3.4,6.7,62%,29
한겨레어린이,Camille,CS 147.7 (6.1),2.51:1,8.4,6.1,7.0,68%,79
한겨레어린이,Nocturne,CS 165.6 (6.7),2.31:1,7.0,5.8,6.3,53%,68
한겨레어린이,Zac,CS 139.7 (5.5),4.20:1,4.3,3.6,10.6,47%,32
한겨레어린이,Taliyah,CS 135.4 (5.6),2.27:1,6.2,6.3,8.1,57%,30
한겨레어린이,Olaf,CS 150.7 (6.3),3.55:1,7.0,4.1,7.5,68%,28
한겨레어린이,Alistar,CS 34.9 (1.5),2.79:1,2.1,5.0,11.8,56%,27
한겨레어린이,Rengar,CS 152.6 (6.2),2.09:1,7.6,6.0,4.9,54%,26
무릎을또꿇었네,Zoe,CS 177.6 (7.3),2.70:1,5.8,4.4,6.0,55%,217
무릎을또꿇었네,Taliyah,CS 214.6 (8.3),3.43:1,6.8,4.0,7.1,64%,125
무릎을또꿇었네,Irelia,CS 188.3 (7.9),2.17:1,6.8,5.3,4.7,53%,97
무릎을또꿇었네,Malzahar,CS 205.8 (8.3),2.48:1,4.3,4.5,6.9,55%,88
무릎을또꿇었네,Swain,CS 193.2 (7.6),2.25:1,4.8,5.1,6.7,49%,88
무릎을또꿇었네,Azir,CS 254.6 (9.0),2.42:1,5.6,4.4,5.1,56%,72
무릎을또꿇었네,Lissandra,CS 208.4 (8.4),2.61:1,4.5,4.5,7.2,53%,72
단군의청춘부재,Taliyah,CS 209.4 (8.2),3.33:1,5.6,4.0,7.7,66%,101
단군의청춘부재,Ryze,CS 225.2 (8.5),2.35:1,4.3,4.5,6.2,56%,93
단군의청춘부재,Zoe,CS 196.7 (7.5),2.49:1,4.8,4.6,6.6,52%,61
단군의청춘부재,Galio,CS 210.5 (7.7),3.58:1,4.8,3.6,8.1,54%,54
단군의청춘부재,Azir,CS 212.8 (8.2),2.24:1,3.9,4.0,5.2,55%,40
단군의청춘부재,Zac,CS 117.2 (4.8),4.66:1,3.2,2.6,8.8,50%,26
단군의청춘부재,Varus,CS 231.8 (7.9),2.60:1,4.6,5.1,8.6,50%,22
KTKingen,Irelia,CS 219.6 (8.4),2.22:1,8.3,5.7,4.3,64%,47
KTKingen,Gangplank,CS 200.3 (7.7),2.06:1,4.5,5.2,6.2,47%,47
KTKingen,Darius,CS 192.8 (7.5),2.09:1,6.4,5.4,4.8,58%,43
KTKingen,Aatrox,CS 170.7 (7.3),2.18:1,5.8,5.1,5.3,55%,40
KTKingen,Jayce,CS 170.6 (7.6),2.07:1,5.8,4.9,4.4,59%,39
KTKingen,Singed,CS 198.7 (7.5),2.34:1,4.4,5.5,8.5,58%,33
KTKingen,Camille,CS 165.7 (7.0),2.13:1,7.0,5.5,4.6,54%,26
Lanuittombe,Camille,CS 195.2 (8.2),2.13:1,5.4,4.4,3.9,56%,113
Lanuittombe,Gangplank,CS 227.7 (8.9),2.37:1,5.2,4.7,5.9,58%,95
Lanuittombe,Gnar,CS 218.0 (8.5),2.04:1,3.8,4.3,4.8,55%,56
Lanuittombe,Jayce,CS 216.7 (8.6),1.67:1,4.7,5.9,5.1,57%,35
Lanuittombe,Ryze,CS 220.7 (8.6),1.57:1,3.9,5.1,4.1,57%,30
Lanuittombe,Vladimir,CS 193.1 (8.2),1.70:1,4.0,4.7,4.1,53%,30
Lanuittombe,Darius,CS 179.9 (8.1),2.28:1,5.8,4.2,3.9,62%,21
슈렐리아의사정,Alistar,CS 41.2 (1.7),3.14:1,2.2,4.4,11.5,59%,160
슈렐리아의사정,Pyke,CS 47.9 (1.9),3.72:1,5.7,4.1,9.5,54%,85
슈렐리아의사정,Soraka,CS 16.4 (0.7),3.14:1,1.7,4.2,11.4,65%,62
슈렐리아의사정,Morgana,CS 20.4 (0.9),3.16:1,2.4,4.4,11.5,57%,51
슈렐리아의사정,Rakan,CS 13.6 (0.6),3.21:1,2.1,4.1,11.0,61%,31
슈렐리아의사정,Camille,CS 106.3 (4.5),2.20:1,6.2,5.4,5.6,52%,31
슈렐리아의사정,Tahm Kench,CS 49.0 (1.9),2.38:1,1.7,5.0,10.2,60%,25
daydayupup,Camille,CS 193.8 (7.8),2.84:1,6.0,3.7,4.3,58%,106
daydayupup,Gangplank,CS 210.5 (8.4),2.46:1,4.6,4.3,5.9,64%,102
daydayupup,Fiora,CS 216.5 (8.4),1.74:1,4.9,4.5,2.9,51%,100
daydayupup,Riven,CS 213.4 (8.5),2.36:1,5.5,3.9,3.7,47%,88
daydayupup,Vladimir,CS 221.3 (8.5),2.34:1,4.5,3.9,4.6,53%,86
daydayupup,Irelia,CS 188.7 (8.3),2.61:1,6.2,3.7,3.6,63%,83
daydayupup,Jax,CS 205.2 (7.9),2.15:1,5.4,4.3,4.0,57%,70
Trud,Twisted Fate,CS 228.9 (8.8),4.92:1,4.6,2.5,7.7,69%,89
Trud,Talon,CS 210.6 (8.3),4.16:1,7.8,3.3,6.0,80%,41
Trud,Orianna,CS 222.2 (8.6),4.19:1,4.5,2.8,7.1,55%,31
Trud,Lulu,CS 70.1 (2.5),4.45:1,3.4,3.8,13.5,70%,10
Trud,Jax,CS 154.3 (6.6),3.68:1,3.2,2.4,5.8,67%,9
Trud,Ezreal,CS 169.2 (7.5),3.35:1,4.2,3.4,7.3,67%,9
Trud,Zoe,CS 184.0 (7.6),5.00:1,9.8,2.9,4.6,75%,8
lovejiaobao,Lee Sin,CS 164.4 (6.4),3.26:1,6.3,4.2,7.5,55%,895
lovejiaobao,Xin Zhao,CS 154.9 (6.0),2.65:1,5.5,4.9,7.5,56%,290
lovejiaobao,Graves,CS 166.0 (6.7),2.13:1,5.1,5.2,6.0,44%,84
lovejiaobao,Jax,CS 170.2 (6.7),2.30:1,4.9,4.4,5.1,48%,54
lovejiaobao,Skarner,CS 140.4 (5.3),2.82:1,2.8,4.6,10.2,49%,53
lovejiaobao,Alistar,CS 40.9 (1.6),2.52:1,1.6,5.0,11.0,45%,51
lovejiaobao,Ezreal,CS 205.3 (7.7),2.44:1,4.6,4.8,7.0,48%,25
IruguN,Camille,CS 205.7 (8.3),2.44:1,5.9,4.4,4.7,63%,84
IruguN,Gangplank,CS 221.5 (8.6),2.00:1,4.2,5.0,5.7,49%,81
IruguN,Fiora,CS 228.3 (8.8),1.82:1,5.2,4.8,3.5,53%,58
IruguN,Vladimir,CS 218.1 (8.8),2.36:1,4.9,4.2,4.9,66%,53
IruguN,Swain,CS 200.8 (8.4),2.09:1,4.1,4.4,5.2,56%,52
IruguN,Ryze,CS 232.5 (9.3),2.08:1,5.0,4.6,4.5,63%,48
IruguN,Jax,CS 215.5 (9.0),1.99:1,5.8,4.4,3.1,55%,40
다표음식은너야,Kindred,CS 133.9 (5.7),2.89:1,8.0,5.0,6.5,58%,372
다표음식은너야,Lee Sin,CS 118.7 (4.7),2.91:1,6.3,4.5,6.9,49%,278
다표음식은너야,Graves,CS 172.7 (7.0),3.15:1,8.4,4.7,6.3,59%,178
다표음식은너야,Evelynn,CS 125.6 (4.9),3.57:1,7.5,4.2,7.5,52%,153
다표음식은너야,Camille,CS 117.9 (4.8),2.52:1,7.2,5.6,6.8,53%,146
다표음식은너야,Kha'Zix,CS 120.4 (4.5),3.02:1,8.1,4.8,6.4,61%,122
다표음식은너야,Nidalee,CS 151.1 (5.9),3.19:1,7.5,4.6,7.1,50%,117
lookatmy,Rakan,CS 15.9 (0.6),4.05:1,2.2,3.8,13.1,51%,37
lookatmy,Morgana,CS 19.9 (0.9),4.91:1,2.3,3.0,12.4,74%,34
lookatmy,Tahm Kench,CS 53.2 (2.1),3.41:1,1.6,3.6,10.8,66%,32
lookatmy,Shen,CS 62.5 (2.4),3.52:1,2.4,4.1,12.0,45%,22
lookatmy,Alistar,CS 39.3 (1.5),4.26:1,2.0,3.4,12.6,58%,19
lookatmy,Soraka,CS 13.2 (0.5),4.88:1,1.5,2.5,10.6,71%,17
lookatmy,Pyke,CS 46.7 (1.8),2.90:1,5.6,4.6,7.9,47%,17
aoligei,LeBlanc,CS 178.2 (7.1),3.99:1,6.2,3.2,6.8,63%,115
aoligei,Ryze,CS 211.1 (8.3),2.57:1,4.3,3.9,5.8,45%,113
aoligei,Zoe,CS 200.8 (7.6),3.05:1,5.8,4.0,6.5,54%,111
aoligei,Orianna,CS 201.2 (8.3),2.97:1,4.3,3.5,6.1,50%,54
aoligei,Lissandra,CS 201.4 (8.3),3.82:1,3.9,3.1,7.8,67%,52
aoligei,Taliyah,CS 192.3 (8.0),3.39:1,5.6,3.5,6.4,56%,52
aoligei,Kha'Zix,CS 112.8 (4.6),2.90:1,6.0,4.0,5.5,50%,52
Martyrs,Xin Zhao,CS 120.7 (5.5),2.47:1,6.2,5.4,7.1,59%,232
Martyrs,Nocturne,CS 141.3 (6.3),2.15:1,6.3,5.8,6.2,58%,125
Martyrs,Camille,CS 116.5 (5.3),2.15:1,5.4,5.6,6.7,54%,101
Martyrs,Kindred,CS 128.7 (5.4),1.87:1,5.7,6.8,7.1,51%,65
Martyrs,Renekton,CS 157.6 (7.2),1.53:1,4.0,5.4,4.4,48%,54
Martyrs,Jax,CS 157.4 (6.8),1.97:1,5.7,5.6,5.2,54%,39
Martyrs,Talon,CS 176.7 (8.2),1.87:1,5.3,5.6,5.2,71%,35
yiwancibeishang,Kha'Zix,CS 125.9 (5.2),3.11:1,7.3,4.0,5.1,58%,207
yiwancibeishang,Camille,CS 130.6 (5.3),2.92:1,7.3,4.9,7.0,58%,205
yiwancibeishang,Shyvana,CS 171.5 (6.9),3.32:1,5.5,3.3,5.7,51%,147
yiwancibeishang,Gangplank,CS 217.0 (8.3),1.91:1,3.9,5.2,6.0,49%,142
yiwancibeishang,Sejuani,CS 138.5 (5.4),4.05:1,3.9,3.4,9.9,60%,125
yiwancibeishang,Xin Zhao,CS 130.9 (5.5),2.52:1,5.7,4.7,6.2,50%,103
yiwancibeishang,Olaf,CS 140.7 (5.7),3.05:1,5.4,4.0,6.9,53%,100
SD건담캡슐파이,Camille,CS 203.5 (8.3),3.82:1,6.3,3.1,5.6,74%,39
SD건담캡슐파이,Gangplank,CS 212.1 (8.2),2.80:1,4.3,4.1,7.1,67%,39
SD건담캡슐파이,Vladimir,CS 189.6 (8.3),2.42:1,3.8,3.5,4.7,57%,30
SD건담캡슐파이,Yasuo,CS 185.2 (7.9),1.51:1,3.9,5.7,4.7,62%,26
SD건담캡슐파이,Darius,CS 173.1 (7.5),1.60:1,4.7,4.9,3.2,50%,24
SD건담캡슐파이,Jayce,CS 208.8 (7.8),1.72:1,4.9,6.0,5.5,45%,22
SD건담캡슐파이,Fiora,CS 206.1 (8.2),1.99:1,5.5,4.3,3.1,39%,18
성보고권희원,Urgot,CS 175.9 (6.9),2.42:1,6.2,4.3,4.3,53%,605
성보고권희원,Swain,CS 173.7 (7.1),2.55:1,5.1,4.5,6.5,54%,585
성보고권희원,Gangplank,CS 195.3 (7.6),2.06:1,4.6,5.1,5.9,47%,128
성보고권희원,Draven,CS 167.0 (7.1),2.00:1,4.8,5.0,5.2,49%,65
성보고권희원,Xerath,CS 190.8 (7.4),2.56:1,4.6,4.5,6.8,61%,51
성보고권희원,Camille,CS 156.5 (6.5),1.71:1,4.9,5.5,4.5,38%,37
성보고권희원,Sion,CS 161.6 (6.1),2.40:1,3.0,4.5,7.8,61%,31
나는가해자다,Lee Sin,CS 137.3 (5.3),2.90:1,6.7,5.2,8.5,56%,117
나는가해자다,Kha'Zix,CS 124.3 (5.1),2.85:1,7.5,4.8,6.2,60%,98
나는가해자다,Xin Zhao,CS 111.4 (4.9),2.45:1,6.7,5.6,6.9,63%,71
나는가해자다,Graves,CS 156.4 (6.5),2.11:1,5.9,5.5,5.6,42%,59
나는가해자다,Twisted Fate,CS 206.5 (8.1),2.35:1,4.0,4.7,7.1,49%,51
나는가해자다,Nidalee,CS 164.8 (6.2),3.68:1,8.3,4.7,9.0,72%,43
나는가해자다,Taliyah,CS 193.1 (6.4),2.80:1,9.0,6.7,9.7,72%,32
귀여운안지영,Morgana,CS 18.7 (0.8),3.35:1,2.4,3.9,10.8,59%,49
귀여운안지영,Trundle,CS 131.9 (5.4),3.28:1,4.5,4.3,9.5,58%,33
귀여운안지영,Sion,CS 185.5 (6.7),3.45:1,2.9,3.4,8.8,61%,31
귀여운안지영,Lee Sin,CS 129.3 (5.2),2.90:1,6.3,4.7,7.3,59%,27
귀여운안지영,Xin Zhao,CS 137.8 (5.2),2.67:1,5.2,5.6,9.8,64%,22
귀여운안지영,Taliyah,CS 187.0 (6.9),2.97:1,6.1,5.3,9.5,50%,20
귀여운안지영,Olaf,CS 117.4 (5.0),2.79:1,5.2,4.2,6.5,50%,20
oyoyoy,Alistar,CS 34.1 (1.5),3.15:1,1.7,3.9,10.7,58%,520
oyoyoy,Braum,CS 45.4 (1.9),3.14:1,1.0,3.9,11.3,49%,344
oyoyoy,Rakan,CS 12.7 (0.5),2.87:1,1.7,4.4,11.0,50%,202
oyoyoy,Tahm Kench,CS 47.4 (1.9),2.96:1,1.7,3.7,9.2,46%,145
oyoyoy,Soraka,CS 12.9 (0.6),2.83:1,1.4,4.6,11.6,53%,141
oyoyoy,Morgana,CS 20.9 (0.8),2.50:1,1.8,5.4,11.6,50%,82
oyoyoy,Leona,CS 37.8 (1.6),2.55:1,1.8,4.6,10.0,53%,75
SeeuAG,Lee Sin,CS 143.3 (5.2),3.59:1,7.3,4.3,7.9,54%,35
SeeuAG,Camille,CS 142.1 (5.5),2.85:1,6.4,4.9,7.6,59%,29
SeeuAG,Nidalee,CS 149.0 (6.0),3.67:1,6.5,3.9,7.7,57%,23
SeeuAG,Nocturne,CS 149.7 (5.8),3.43:1,7.7,4.2,6.6,64%,22
SeeuAG,Graves,CS 200.0 (6.8),3.25:1,7.8,4.8,7.9,62%,21
SeeuAG,Jax,CS 157.0 (6.1),3.27:1,6.9,3.9,5.9,68%,19
SeeuAG,Xin Zhao,CS 115.4 (5.2),2.96:1,5.4,4.1,6.6,71%,17
돌잔치때도란잡음,Camille,CS 174.0 (7.1),2.06:1,5.2,5.1,5.4,54%,224
돌잔치때도란잡음,Gnar,CS 201.8 (7.7),2.27:1,3.5,4.2,6.1,54%,204
돌잔치때도란잡음,Gangplank,CS 213.5 (8.3),2.65:1,4.6,4.4,7.0,58%,180
돌잔치때도란잡음,Irelia,CS 200.7 (8.1),2.08:1,5.5,5.1,5.2,55%,165
돌잔치때도란잡음,Vladimir,CS 206.0 (8.0),2.02:1,3.8,4.5,5.3,51%,134
돌잔치때도란잡음,Jayce,CS 197.2 (7.9),1.78:1,4.7,5.6,5.3,47%,95
돌잔치때도란잡음,Kled,CS 179.9 (7.3),2.89:1,5.2,4.2,6.9,60%,90
Morgan5358,Camille,CS 194.4 (7.6),2.82:1,4.7,3.3,4.7,59%,148
Morgan5358,Vladimir,CS 200.5 (7.9),2.59:1,4.1,3.3,4.5,55%,101
Morgan5358,Irelia,CS 198.1 (8.3),2.30:1,5.7,4.1,3.7,54%,98
Morgan5358,Sion,CS 192.8 (7.3),3.56:1,2.6,2.5,6.3,62%,91
Morgan5358,Gnar,CS 201.8 (7.9),3.22:1,3.3,2.5,4.8,55%,71
Morgan5358,Jayce,CS 200.7 (8.4),2.45:1,3.6,3.3,4.5,55%,65
Morgan5358,Jax,CS 192.5 (8.1),2.85:1,4.5,2.8,3.4,62%,63
Levellup,Kha'Zix,CS 145.9 (5.4),3.24:1,6.3,4.0,6.8,53%,114
Levellup,Zac,CS 136.1 (5.3),3.76:1,3.1,3.6,10.4,64%,78
Levellup,Shyvana,CS 167.7 (6.5),3.83:1,6.1,3.3,6.4,59%,66
Levellup,Zyra,CS 41.5 (1.6),2.03:1,3.2,5.8,8.6,63%,40
Levellup,Skarner,CS 132.5 (5.3),3.04:1,3.3,4.0,9.0,50%,40
Levellup,Olaf,CS 150.3 (5.6),3.41:1,5.7,3.8,7.3,64%,39
Levellup,Cassiopeia,CS 220.3 (8.5),2.50:1,5.1,3.9,4.7,63%,38
구린내가심하구나,Fiora,CS 200.3 (8.0),1.92:1,4.6,4.4,3.9,55%,381
구린내가심하구나,Aatrox,CS 197.3 (7.6),2.79:1,5.9,4.1,5.5,58%,255
구린내가심하구나,Vladimir,CS 190.2 (7.5),2.20:1,4.3,4.3,5.2,54%,228
구린내가심하구나,Camille,CS 177.5 (7.4),2.21:1,5.3,4.4,4.5,60%,211
구린내가심하구나,Darius,CS 179.3 (7.6),1.94:1,5.3,4.7,3.9,53%,123
구린내가심하구나,Dr. Mundo,CS 180.7 (7.5),1.88:1,3.1,4.1,4.6,46%,118
